instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C5,2,3,all,2,mp_eavns,0.0029081999991831253,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,3,4,depot,1,edd,3.5000002753804438e-06,352.3975503314247,152.39755033142472,0.0,2.0,0.0,0.0
c103C5,3,4,depot,1,sweep,2.4000000848900527e-06,9164.885645299559,152.39755033142472,881.2488094968134,2.0,0.0,0.0
c103C5,3,4,depot,1,nearest,8.800000614428427e-06,1000367.7976533299,167.79765332987532,0.0,2.0,0.0,1.0
c103C5,3,4,depot,1,grasp,0.00023430000055668643,352.3975503314247,152.39755033142472,0.0,2.0,0.0,0.0
c103C5,3,4,depot,1,mp_eavns,0.005214400000113528,352.3975503314247,152.39755033142472,0.0,2.0,0.0,0.0
c103C5,3,4,phased,2,edd,4.300000000512227e-06,352.3975503314247,152.39755033142472,0.0,2.0,0.0,0.0
c103C5,3,4,phased,2,sweep,4.5000006139162e-06,9164.885645299559,152.39755033142472,881.2488094968134,2.0,0.0,0.0
c103C5,3,4,phased,2,nearest,9.999999747378752e-06,1000367.7976533299,167.79765332987532,0.0,2.0,0.0,1.0
c103C5,3,4,phased,2,grasp,0.00023859999964770395,373.954989309477,173.95498930947704,0.0,2.0,1.0,0.0
c103C5,3,4,phased,2,mp_eavns,0.005481799999870418,352.3975503314247,152.39755033142472,0.0,2.0,0.0,0.0
