instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C5,2,3,depot,1,grasp,0.00021629999992001103,2000335.6667451747,135.66674517467652,0.0,2.0,0.0,2.0
c103C5,2,3,depot,1,mp_eavns,0.0037829000002602697,2000335.6667451747,135.66674517467652,0.0,2.0,0.0,2.0
c103C5,2,3,phased,2,edd,4.100000296602957e-06,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,phased,2,sweep,3.6999999792897142e-06,1009313.0614351408,137.10661367214365,897.5954821468586,2.0,1.0,1.0
c103C5,2,3,phased,2,nearest,9.000000318337698e-06,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,phased,2,grasp,0.0002708000001803157,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,phased,2,mp_eavns,0.005036200000176905,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,all,2,edd,4.300000000512227e-06,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,all,2,sweep,4.70000031782547e-06,1009313.0614351408,137.10661367214365,897.5954821468586,2.0,1.0,1.0
c103C5,2,3,all,2,nearest,9.500000487605575e-06,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,all,2,grasp,0.00025939999977708794,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,2,3,all,2,mp_eavns,0.004911799999717914,1000335.7329304907,135.73293049079243,0.0,2.0,1.0,1.0
c103C5,3,4,depot,1,edd,3.99999953515362e-06,3000352.3975503314,152.39755033142472,0.0,2.0,0.0,3.0
c103C5,3,4,depot,1,sweep,2.5000008463393897e-06,4000352.3975503314,152.39755033142472,0.0,2.0,0.0,4.0
c103C5,3,4,depot,1,nearest,1.0000000656873453e-05,2000375.00919596,175.00919595983714,0.0,2.0,1.0,2.0
c103C5,3,4,depot,1,grasp,0.0002685999997993349,2000352.3975503314,152.39755033142472,0.0,2.0,0.0,2.0
c103C5,3,4,depot,1,mp_eavns,0.006178100000397535,2000352.3975503314,152.39755033142472,0.0,2.0,0.0,2.0
c103C5,3,4,phased,2,edd,4.699999408330768e-06,2000352.4637356475,152.4637356475406,0.0,2.0,1.0,2.0
c103C5,3,4,phased,2,sweep,4.699999408330768e-06,2009329.7922402974,153.83741882889183,897.5954821468586,2.0,1.0,2.0
c103C5,3,4,phased,2,nearest,1.0100000508828089e-05,1000375.075381276,175.07538127595302,0.0,2.0,2.0,1.0
c103C5,3,4,phased,2,grasp,0.0003245999996579485,1000352.4637356475,152.46373564754063,0.0,2.0,1.0,1.0
